"Install deck hatches, windscreens, and screen rails on production trailer boats",23245,Unit,2,3,6,Registered,Current,Manufacturing,Boating Industries,Boatbuilding
Fix lining and floor coverings on production trailer boats,23246,Unit,2,3,5,Registered,Current,Manufacturing,Boating Industries,Boatbuilding
Describe upholstery applications on production trailer boats,23247,Unit,2,3,3,Registered,Current,Manufacturing,Boating Industries,Boatbuilding
Detail a production trailer boat,23248,Unit,2,3,3,Registered,Current,Manufacturing,Boating Industries,Boatbuilding
Install electrical systems in a production trailer boat,23249,Unit,2,4,5,Registered,Current,Manufacturing,Boating Industries,Boatbuilding
Demonstrate knowledge of production trailer boat support and transport requirements,23250,Unit,2,3,5,Registered,Current,Manufacturing,Boating Industries,Boatbuilding
Demonstrate knowledge of production processes used in trailer boat building,23251,Unit,2,3,8,Expiring,Current,Manufacturing,Boating Industries,Boatbuilding
Demonstrate knowledge of production trailer boat design,23252,Unit,2,4,5,Registered,Current,Manufacturing,Boating Industries,Boatbuilding
Join a composite production trailer boat hull and deck,23253,Unit,2,4,8,Registered,Current,Manufacturing,Boating Industries,Boatbuilding
Touch up and restore gelcoat,23254,Unit,3,4,4,Registered,Current,Manufacturing,Composites,Production Composites
Install an outboard motor on a production trailer boat,23255,Unit,2,4,8,Registered,Current,Manufacturing,Boating Industries,Boatbuilding
Demonstrate knowledge of quality control for trailer boat production,23256,Unit,2,4,5,Registered,Current,Manufacturing,Boating Industries,Boatbuilding
"Demonstrate knowledge of, and install a production trailer boat fuel system",23257,Unit,2,4,5,Registered,Current,Manufacturing,Boating Industries,Boatbuilding
Demonstrate knowledge of fire detection and alarm systems and installation practices,23258,Unit,2,3,20,Registered,Current,Engineering and Technology,Mechanical Engineering,Fire Detection and Alarm Systems
Demonstrate knowledge of checking and testing of fire detection and alarm systems,23259,Unit,2,3,9,Registered,Current,Engineering and Technology,Mechanical Engineering,Fire Detection and Alarm Systems
Install fire detection and alarm systems,23260,Unit,2,4,25,Registered,Current,Engineering and Technology,Mechanical Engineering,Fire Detection and Alarm Systems
Commission fire detection and alarm systems,23261,Unit,2,4,25,Registered,Current,Engineering and Technology,Mechanical Engineering,Fire Detection and Alarm Systems
"Check, test, and inspect fire detection and alarm systems",23262,Unit,2,4,20,Registered,Current,Engineering and Technology,Mechanical Engineering,Fire Detection and Alarm Systems
"Check, test, and inspect special hazards fire detection and alarm systems",23263,Unit,2,4,20,Registered,Current,Engineering and Technology,Mechanical Engineering,Fire Detection and Alarm Systems
Service fire detection and alarm systems,23265,Unit,3,4,30,Registered,Current,Engineering and Technology,Mechanical Engineering,Fire Detection and Alarm Systems
Demonstrate knowledge of the legislation and regulatory standards used in the flooring industry,23272,Unit,2,2,3,Registered,Current,Planning and Construction,Construction Trades,Flooring
Prepare quotations for flooring jobs,23273,Unit,2,3,4,Registered,Current,Planning and Construction,Construction Trades,Flooring
Identify flooring design trends,23275,Unit,1,3,3,Registered,Current,Planning and Construction,Construction Trades,Flooring
Demonstrate knowledge of the composition of timber and concrete substrates in the flooring industry,23276,Unit,2,2,2,Registered,Current,Planning and Construction,Construction Trades,Flooring
Demonstrate knowledge of installation methods in the flooring industry,23277,Unit,2,2,4,Registered,Current,Planning and Construction,Construction Trades,Flooring
"Demonstrate knowledge of and pre-check infrastructure pipes, fittings and structures",23278,Unit,3,3,5,Expiring,Current,Engineering and Technology,Civil Works and Services,Civil Construction Works
Demonstrate knowledge of excavation for infrastructure pipelaying,23279,Unit,3,3,5,Expiring,Current,Engineering and Technology,Civil Works and Services,Civil Construction Works
"Establish line, level, and grade for infrastructure pipelaying",23280,Unit,3,3,5,Expiring,Current,Engineering and Technology,Civil Works and Services,Civil Construction Works
Use and care for hand-held power tools used in civil construction,23281,Unit,3,3,4,Expiring,Current,Engineering and Technology,Civil Works and Services,Civil Construction Works
"Excavate, backfill and compact, and prepare for surface reinstatement for infrastructure works",23283,Unit,4,3,10,Expiring,Current,Engineering and Technology,Infrastructure Works,Generic Infrastructure Works
Use and care for hand tools used on an infrastructure worksite,23285,Unit,4,2,2,Registered,Current,Engineering and Technology,Infrastructure Works,Generic Infrastructure Works
Operate a well-point system for civil construction,23286,Unit,3,3,6,Expiring,Current,Engineering and Technology,Civil Works and Services,Civil Construction Works
Explain single point groundwater control for an infrastructure works excavation,23288,Unit,4,3,2,Expiring,Current,Engineering and Technology,Infrastructure Works,Generic Infrastructure Works
Describe and operate pump systems for dewatering in infrastructure works,23289,Unit,4,3,6,Expiring,Current,Engineering and Technology,Infrastructure Works,Generic Infrastructure Works
Identify organic materials suitable for bio-energy feedstock,23290,Unit,2,2,1,Registered,Current,Service Sector,Resource Recovery,Composting
Demonstrate knowledge of composting worms and the environment required for vermicomposting for resource recovery,23291,Unit,2,2,3,Registered,Current,Service Sector,Resource Recovery,Composting
Describe and evaluate homemade and commercial vermicomposting units for domestic composting,23292,Unit,2,2,5,Registered,Current,Service Sector,Resource Recovery,Composting
"Describe the processes of sourcing, preparing, and adding feedstock for vermicomposting for resource recovery",23293,Unit,2,2,1,Registered,Current,Service Sector,Resource Recovery,Composting
Establish vermicomposting units for resource recovery activity and maintain the environment and microbiology,23294,Unit,2,3,5,Registered,Current,Service Sector,Resource Recovery,Composting
"Explain and conduct the separation of vermicompost from worms, and package worms for transportation",23295,Unit,2,3,4,Registered,Current,Service Sector,Resource Recovery,Composting
Explain the issues related to vermicomposting and their effects on the worms and the vermicomposting unit,23296,Unit,2,3,2,Registered,Current,Service Sector,Resource Recovery,Composting
"Operate, and carry out basic maintenance, on an organic shredder at a composting facility",23305,Unit,2,3,15,Registered,Current,Service Sector,Resource Recovery,Composting
Operate a screening plant and carry out basic maintenance at a composting facility,23306,Unit,2,3,15,Registered,Current,Service Sector,Resource Recovery,Composting
Describe and operate an in-vessel composting plant at a composting facility,23307,Unit,2,3,15,Registered,Current,Service Sector,Resource Recovery,Composting
Operate compost turning equipment at a composting facility,23309,Unit,2,3,15,Registered,Current,Service Sector,Resource Recovery,Composting
"Prepare for bagging, operate, and shut down compost bagging plant at a composting facility",23310,Unit,2,3,15,Registered,Current,Service Sector,Resource Recovery,Composting
"Source, assess, and classify raw materials for composting",23316,Unit,2,4,10,Registered,Current,Service Sector,Resource Recovery,Composting
Amend and prepare putrescible wastes for treatment and use in composting,23317,Unit,2,3,6,Registered,Current,Service Sector,Resource Recovery,Composting
"Describe the properties and applications of compost products, and production issues at a composting facility",23318,Unit,2,4,5,Registered,Current,Service Sector,Resource Recovery,Composting
"Identify construction and demolition waste materials and sort them for reuse, recycling, and disposal",23324,Unit,2,2,4,Registered,Current,Service Sector,Resource Recovery,Resource Recovery - Construction and Demolition
Demonstrate introductory knowledge of constraints on construction and demolition waste,23325,Unit,2,2,5,Registered,Current,Service Sector,Resource Recovery,Resource Recovery - Construction and Demolition
Demonstrate knowledge of the recovery of resources from construction and demolition waste,23326,Unit,2,3,6,Registered,Current,Service Sector,Resource Recovery,Resource Recovery - Construction and Demolition
"Demonstrate knowledge of health, safety, and environmental requirements relating to construction and demolition waste",23327,Unit,2,3,6,Registered,Current,Service Sector,Resource Recovery,Resource Recovery - Construction and Demolition
Dismantle recoverable construction and demolition materials and prepare for storage and transport,23328,Unit,2,3,12,Registered,Current,Service Sector,Resource Recovery,Resource Recovery - Construction and Demolition
Recommend minimisation and resource recovery strategies for construction and demolition waste,23330,Unit,2,4,10,Registered,Current,Service Sector,Resource Recovery,Resource Recovery - Construction and Demolition
Receive and contain hazardous waste at a specified site,23335,Unit,2,3,2,Registered,Current,Service Sector,Solid Waste,Hazardous and Special Waste Management
Demonstrate knowledge of documentation for final disposal of hazardous and controlled waste,23338,Unit,2,2,2,Registered,Current,Service Sector,Solid Waste,Hazardous and Special Waste Management
"Describe requirements for the containment, storage, treatment, and disposal of clinical waste",23339,Unit,2,3,5,Registered,Current,Service Sector,Solid Waste,Hazardous and Special Waste Management
Describe a type of special hazardous waste and explain safe methods for its collection and storage,23340,Unit,3,2,3,Registered,Current,Service Sector,Solid Waste,Hazardous and Special Waste Management
Recover resources from hazardous waste and prepare the recovered hazardous resource for trade,23341,Unit,2,3,6,Registered,Current,Service Sector,Solid Waste,Hazardous and Special Waste Management
"Demonstrate knowledge of and sling vessel loads, and assist with crane lifts in a marine application",23348,Unit,3,3,15,Registered,Current,"Agriculture, Forestry and Fisheries",Seafood,Seafood Vessel Operations
"Describe, set up, and use fall arrest and rescue systems in a tower crane environment",23351,Unit,2,4,15,Registered,Current,Service Sector,Cranes,Crane Operation
Describe livestock slaughter in a meat processing operation,23352,Unit,5,3,5,Registered,Current,Manufacturing,Meat Processing,Pre and Post Slaughter and Dressing
Describe livestock pre-slaughter stunning in a meat processing operation,23353,Unit,4,3,5,Registered,Current,Manufacturing,Meat Processing,Pre and Post Slaughter and Dressing
"Describe livestock behaviour during unloading, moving and penning prior to slaughter in the meat processing industry",23354,Unit,4,3,10,Registered,Current,Manufacturing,Meat Processing,Pre and Post Slaughter and Dressing
Grade horticultural produce to pre-determined criteria,23355,Unit,2,3,10,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Prepare packaging for horticultural produce under close supervision,23356,Unit,2,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Pack graded produce,23357,Unit,2,2,5,Expiring,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Stack and strap packed produce onto pallets,23358,Unit,2,3,8,Expiring,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Maintain hygiene to ensure food safety in a horticulture workplace,23359,Unit,2,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Implement a produce packaging system,23360,Unit,2,4,5,Expiring,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
"Demonstrate knowledge of, and use, uncontracted braille with limited punctuation",23366,Unit,2,4,4,Expiring,Current,Community and Social Services,Community Support,"Blindness, Deafblindness and Vision Impairment"
Demonstrate knowledge of vision impairment,23367,Unit,2,4,4,Expiring,Current,Community and Social Services,Community Support,"Blindness, Deafblindness and Vision Impairment"
Demonstrate basic knowledge of vision impairment and blindness,23368,Unit,2,3,3,Expiring,Current,Community and Social Services,Community Support,"Blindness, Deafblindness and Vision Impairment"
Demonstrate basic knowledge of deafblindness and interact with a deafblind person,23369,Unit,2,3,2,Expiring,Current,Community and Social Services,Community Support,"Blindness, Deafblindness and Vision Impairment"
Demonstrate knowledge of deafblindness and communicate with a deafblind person,23370,Unit,2,4,4,Expiring,Current,Community and Social Services,Community Support,"Blindness, Deafblindness and Vision Impairment"
Support personal planning to enhance individual lifestyles with a person with a disability,23371,Unit,3,3,5,Registered,Current,Community and Social Services,"Health, Disability, and Aged Support",Supporting People with Disabilities
Describe law in relation to intellectual disability and high and complex needs and legal services available to people,23372,Unit,3,3,3,Registered,Current,Community and Social Services,"Health, Disability, and Aged Support",Supporting People with Disabilities
Demonstrate knowledge of the impact of mental illness on a person with an intellectual disability,23373,Unit,2,3,3,Registered,Current,Community and Social Services,"Health, Disability, and Aged Support",Health and Disability Principles in Practice
Describe autism and support strategies to assist a person with autism,23374,Unit,4,3,3,Registered,Current,Community and Social Services,"Health, Disability, and Aged Support",Core Health
Describe hearing impairment,23375,Unit,3,3,5,Registered,Current,Community and Social Services,"Health, Disability, and Aged Support",Sensory Support
Explain and apply strategies to facilitate oral communication with a person with a hearing impairment,23376,Unit,2,3,2,Expiring,Current,Community and Social Services,Community Support,Human Services
Use visual strategies for communicating with Deaf and hearing impaired people,23377,Unit,3,3,3,Registered,Current,Community and Social Services,"Health, Disability, and Aged Support",Sensory Support
Describe and demonstrate use of equipment for Deaf and/or hearing impaired people,23378,Unit,2,3,2,Expiring,Current,Community and Social Services,Community Support,Human Services
Demonstrate knowledge of Deafness,23379,Unit,2,3,3,Expiring,Current,Community and Social Services,Community Support,Human Services
Support a person to participate as a member of the community in a health or wellbeing setting,23382,Unit,4,3,3,Registered,Current,Community and Social Services,"Health, Disability, and Aged Support",Community Support Services
Establish and facilitate a learning plan with a person requiring health or disability supports,23383,Unit,2,4,6,Registered,Current,Community and Social Services,"Health, Disability, and Aged Support",Community Support Services
Describe health or disability services,23384,Unit,4,1,2,Expiring,Current,Community and Social Services,"Health, Disability, and Aged Support",Health and Disability Principles in Practice
Demonstrate knowledge of advocacy and self-advocacy in a health or wellbeing setting,23385,Unit,4,3,4,Registered,Current,Community and Social Services,"Health, Disability, and Aged Support",Community Support Services
Support a person to meet personal care needs in a health or wellbeing setting,23386,Unit,5,3,5,Registered,Current,Community and Social Services,"Health, Disability, and Aged Support",Community Support Services
Describe the ageing process and its effects on a person's lifestyle and wellbeing,23387,Unit,4,3,7,Registered,Current,Community and Social Services,"Health, Disability, and Aged Support",Older Persons' Health and Wellbeing
Provide support to a person whose behaviour presents challenges in a health or wellbeing setting,23388,Unit,4,3,4,Registered,Current,Community and Social Services,"Health, Disability, and Aged Support",Community Support Services
Describe risk management planning in a health or wellbeing setting,23389,Unit,4,3,3,Registered,Current,Community and Social Services,"Health, Disability, and Aged Support",Health and Disability Principles in Practice
Respond to loss and grief in a health or wellbeing setting,23391,Unit,5,3,3,Registered,Current,Community and Social Services,"Health, Disability, and Aged Support",Community Support Services
"Apply a risk management plan for a person in a health, disability, or community setting",23393,Unit,3,4,4,Registered,Current,Community and Social Services,"Health, Disability, and Aged Support",Health and Disability Principles in Practice
Demonstrate knowledge of performance management planning,23396,Unit,4,4,3,Registered,Current,Business,Business Operations and Development,People Development and Coordination
Sew different fabrics using an industrial walking foot sewing machine in a commercial clothing manufacturing workplace,23399,Unit,2,4,9,Registered,Current,Manufacturing,Clothing Manufacture,Apparel Cutting and Sewing
Demonstrate and apply knowledge of change management in a business operation,23400,Unit,4,4,5,Expiring,Current,Business,Business Operations and Development,Systems and Resources Management
Provide first aid for trauma and medical emergency situations,23406,Unit,2,3,5,Registered,Current,Community and Social Services,Fire and Rescue Services,Fire and Rescue Services - Structural and Industrial
Conduct drills for fire fighting crews,23407,Unit,1,4,3,Registered,Current,Community and Social Services,Fire and Rescue Services,Fire and Rescue Services - Structural and Industrial
Demonstrate industry knowledge for dry offset printing,23408,Unit,2,3,8,Registered,Current,Manufacturing,Printing,Dry Offset
Operate a chainsaw and carry out basic chainsaw maintenance in a commercial forestry situation,23411,Unit,6,3,12,Registered,Current,"Agriculture, Forestry and Fisheries",Forestry,Forest Operations
Contribute to implementing a Pacific Island language curriculum in an ECE programme,23412,Unit,4,4,4,Expiring,Current,Education,Pacific Islands Early Childhood Education,Pacific Island Early Childhood Education: Cultural Support
Make and use Pacific Island resources for play and learning activities in an ECE service,23413,Unit,4,4,4,Expiring,Current,Education,Pacific Islands Early Childhood Education,Pacific Island Early Childhood Education: Cultural Support
Contribute to planning and implementing a Pacific Island cultural programme in an ECE service,23414,Unit,4,4,4,Expiring,Current,Education,Pacific Islands Early Childhood Education,Pacific Island Early Childhood Education: Cultural Support
"Promote the use of Pacific Island music, dance, and movement in an ECE programme",23415,Unit,4,4,6,Expiring,Current,Education,Pacific Islands Early Childhood Education,Pacific Island Early Childhood Education: Cultural Support
Describe and demonstrate art and craft work for a Pacific Island in an ECE service,23416,Unit,4,4,4,Expiring,Current,Education,Pacific Islands Early Childhood Education,Pacific Island Early Childhood Education: Cultural Support
"Use a Pacific Island language to interact with children, visitors, and staff in an ECE service",23417,Unit,4,3,3,Expiring,Current,Education,Pacific Islands Early Childhood Education,Pacific Island Early Childhood Education: Cultural Support
"Demonstrate knowledge of Pacific Island protocols, and use them in a New Zealand ECE service",23418,Unit,4,4,5,Expiring,Current,Education,Pacific Islands Early Childhood Education,Pacific Island Early Childhood Education: Cultural Support
Describe traditional Pacific Island family occasions and associated protocols in an ECE service,23419,Unit,4,4,4,Expiring,Current,Education,Pacific Islands Early Childhood Education,Pacific Island Early Childhood Education: Cultural Support
"Plan a menu, cook, and serve a Pacific Island meal in an ECE service",23420,Unit,4,4,3,Expiring,Current,Education,Pacific Islands Early Childhood Education,Pacific Island Early Childhood Education: Cultural Support
Demonstrate knowledge of Pacific Island child-rearing practices in an ECE service,23421,Unit,4,4,3,Expiring,Current,Education,Pacific Islands Early Childhood Education,Pacific Island Early Childhood Education: Cultural Support
Support a young Pacific Island child or children to respect their religious or spiritual values and beliefs,23422,Unit,4,4,3,Expiring,Current,Education,Pacific Islands Early Childhood Education,Pacific Island Early Childhood Education: Cultural Support
Present traditional Pacific Island stories and games in an ECE service,23423,Unit,4,4,3,Expiring,Current,Education,Pacific Islands Early Childhood Education,Pacific Island Early Childhood Education: Cultural Support
Demonstrate knowledge and use of flight radiotelephony for aircraft operations,23424,Unit,2,3,3,Registered,Current,Service Sector,Aviation,Aircraft Operation
Demonstrate knowledge of human factors for private aircraft operations,23425,Unit,2,3,5,Registered,Current,Service Sector,Aviation,Aircraft Operation
Demonstrate knowledge of air navigation and flight planning for private aircraft operations,23426,Unit,2,3,5,Registered,Current,Service Sector,Aviation,Aircraft Operation
Demonstrate knowledge of air law for private aircraft operations,23427,Unit,2,3,5,Registered,Current,Service Sector,Aviation,Aircraft Operation
Demonstrate knowledge of meteorology for private aircraft operations,23428,Unit,2,3,5,Registered,Current,Service Sector,Aviation,Aircraft Operation
Demonstrate flying skills for a private pilot licence (aeroplane),23429,Unit,2,4,10,Registered,Current,Service Sector,Aviation,Aircraft Operation
Demonstrate flying skills for a private pilot licence (rotary),23430,Unit,2,4,10,Registered,Current,Service Sector,Aviation,Aircraft Operation
Demonstrate aircraft technical knowledge and principles of flight for private aircraft operations,23431,Unit,2,3,10,Registered,Current,Service Sector,Aviation,Aircraft Operation
Demonstrate helicopter technical knowledge and principles of flight for private helicopter operations,23432,Unit,2,3,10,Registered,Current,Service Sector,Aviation,Aircraft Operation
Demonstrate flying skills to enable first solo flight,23433,Unit,2,4,4,Registered,Current,Service Sector,Aviation,Aircraft Operation
Demonstrate instrument flying skills for a private pilot licence,23434,Unit,2,4,2,Registered,Current,Service Sector,Aviation,Aircraft Operation
Demonstrate cross-country navigation skills for a private pilot licence,23435,Unit,2,4,3,Registered,Current,Service Sector,Aviation,Aircraft Operation
Demonstrate knowledge of the self-supervision requirements for overweight vehicles crossing bridges,23436,Unit,3,4,4,Registered,Current,Service Sector,Commercial Road Transport,Heavy Haulage
"Monitor, lubricate, and maintain timber kiln components",23437,Unit,3,4,15,Expiring,Current,Manufacturing,Solid Wood Manufacturing,Timber Drying and Treatment
Change press caul plates in wood panel manufacturing,23438,Unit,4,3,3,Registered,Current,Manufacturing,Wood Manufacturing - Generic Skills,Wood Panel Manufacturing Skills
Optimise timber for fibre and grade recovery when cutting timber,23440,Unit,4,4,15,Registered,Current,Manufacturing,Solid Wood Manufacturing,Sawmilling
Set up and operate a laser cutting machine to make cutting formes for fibreboard packaging,23446,Unit,2,4,20,Registered,Current,Manufacturing,Fibreboard Packaging,Fibreboard Packaging Production
Describe the role of a support worker in a health or wellbeing setting,23451,Unit,4,2,5,Registered,Current,Community and Social Services,"Health, Disability, and Aged Support",Health and Disability Principles in Practice
Describe techniques for moving equipment and people in a health or wellbeing setting,23452,Unit,6,2,3,Registered,Current,Community and Social Services,"Health, Disability, and Aged Support",Community Support Services
Demonstrate knowledge of the skills required for flight radiotelephone operator's rating,23472,Unit,2,3,5,Registered,Current,Service Sector,Aviation,Air Traffic Services
Carry out personal workplace requirements in the industrial textile fabrication industry,23478,Unit,2,2,5,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Demonstrate knowledge of tools and equipment used in the industrial textile fabrication industry,23479,Unit,3,2,6,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Select and use tools and workshop equipment in the industrial textile fabrication industry,23480,Unit,2,3,6,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Demonstrate knowledge of seaming and hemming work in the industrial textile fabrication industry,23481,Unit,3,3,4,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Perform seaming and hemming work in the industrial textile fabrication industry,23482,Unit,3,3,10,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Demonstrate knowledge of reinforcements and attachments used in the industrial textile fabrication industry,23483,Unit,3,3,5,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Fit reinforcements and attachments used in the industrial textile fabrication industry,23484,Unit,3,3,7,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Demonstrate knowledge of product packing procedures on completion of industrial textile fabric product work,23485,Unit,3,2,2,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Pack product on completion of industrial textile fabric product work,23486,Unit,3,2,2,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
"Demonstrate knowledge of measuring and marking material, and making templates for industrial textile fabrication",23487,Unit,3,3,3,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
"Select, measure and mark out materials for industrial textile fabrication",23488,Unit,3,3,6,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Demonstrate knowledge of sewing machines used in the industrial textile fabrication industry,23489,Unit,3,3,4,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Set up and maintain a sewing machine in the industrial textile fabrication industry,23490,Unit,3,3,4,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Demonstrate knowledge of hand sewing materials in the industrial textile fabrication industry,23491,Unit,2,3,2,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Hand sew materials and finish rope work in the industrial textile fabrication industry,23492,Unit,2,3,5,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Demonstrate knowledge of cutting materials in the industrial textile fabrication industry,23493,Unit,3,3,2,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Cut material in the industrial textile fabrication industry,23494,Unit,3,3,6,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Demonstrate knowledge of materials used in the industrial textile fabrication industry,23495,Unit,3,3,5,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Demonstrate and apply knowledge of freehand sketching and geometric shapes for industrial textile fabrication,23496,Unit,3,3,5,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Demonstrate knowledge of zips used in the industrial textile fabrication industry,23497,Unit,3,3,4,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Demonstrate knowledge of computer aided design (CAD) in the industrial textile fabrication industry,23498,Unit,2,3,2,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Demonstrate knowledge of fabric welding in the industrial textile fabrication industry,23499,Unit,3,3,4,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Operate a high frequency welding machine in the industrial textile fabrication industry,23500,Unit,3,3,4,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Operate a hot air welder in the industrial textile fabrication industry,23501,Unit,3,3,4,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Operate a hot wedge welder in the industrial textile fabrication industry,23502,Unit,3,3,4,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Demonstrate knowledge of developing patterns in the industrial textile fabrication industry,23503,Unit,2,4,2,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
"Demonstrate knowledge of adhesives, sealants, solvents and hazardous materials used in industrial textile fabrication",23504,Unit,3,3,3,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
"Use adhesives, sealants, solvents, and store and dispose of hazardous materials used in industrial textile fabrication",23505,Unit,3,3,3,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Demonstrate knowledge of quality control standards in the industrial textile fabrication industry,23506,Unit,2,3,2,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Apply quality standards in the industrial textile fabrication industry,23507,Unit,2,4,4,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Demonstrate knowledge of industrial textile fabrication materials for performance requirements,23508,Unit,2,4,6,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Select industrial textile fabrication materials to meet performance requirements,23509,Unit,2,4,7,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Demonstrate knowledge of establishing product design and job specifications for industrial textile fabrication,23510,Unit,2,4,2,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
"Design, measure, and make a selection of articles in the industrial textile fabrication industry",23511,Unit,2,4,10,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Demonstrate knowledge of quality concepts in the industrial textile fabrication industry,23512,Unit,2,4,4,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Demonstrate knowledge of job specifications for the industrial textile fabrication industry,23513,Unit,2,3,2,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Demonstrate knowledge of legislation and safe work practices in the industrial textile fabrication industry,23514,Unit,2,3,5,Registered,Current,Manufacturing,Industrial Textile Fabrication,Industrial Textile Fabrication Core Skills
Demonstrate knowledge of terminology used in the canvas fabrication and related industries,23515,Unit,2,2,2,Registered,Current,Manufacturing,Industrial Textile Fabrication,Canvas Fabrication
Make a selection of articles under supervision in the canvas fabrication industry,23516,Unit,2,3,15,Registered,Current,Manufacturing,Industrial Textile Fabrication,Canvas Fabrication
Make up aluminium framing for a canvas fabrication application,23517,Unit,2,4,10,Registered,Current,Manufacturing,Industrial Textile Fabrication,Canvas Fabrication
Make up steel framing for a canvas fabrication application,23518,Unit,2,4,10,Registered,Current,Manufacturing,Industrial Textile Fabrication,Canvas Fabrication
Demonstrate knowledge of the sail construction process in the sailmaking industry,23519,Unit,4,3,4,Registered,Current,Manufacturing,Industrial Textile Fabrication,Sailmaking
Demonstrate knowledge of motor vehicle seats in the vehicle trimming industry,23520,Unit,2,3,2,Registered,Current,Manufacturing,Industrial Textile Fabrication,Vehicle Trimming and Upholstery
Repair motor vehicle seats in the vehicle trimming industry,23521,Unit,2,3,6,Registered,Current,Manufacturing,Industrial Textile Fabrication,Vehicle Trimming and Upholstery
"Demonstrate knowledge of squabs, cushions, and buttons for a motor vehicle seat",23522,Unit,2,3,2,Registered,Current,Manufacturing,Industrial Textile Fabrication,Vehicle Trimming and Upholstery
Make and fit a squab and cushion cover for a motor vehicle seat,23523,Unit,2,3,4,Registered,Current,Manufacturing,Industrial Textile Fabrication,Vehicle Trimming and Upholstery
"Demonstrate knowledge of pleating, fluting, piping, and quilting in the vehicle trimming and related industries",23524,Unit,2,3,2,Registered,Current,Manufacturing,Industrial Textile Fabrication,Vehicle Trimming and Upholstery
"Carry out pleating, fluting, piping, and quilting in the vehicle trimming and related industries",23525,Unit,2,3,3,Registered,Current,Manufacturing,Industrial Textile Fabrication,Vehicle Trimming and Upholstery
Demonstrate knowledge of underlay and carpet in the vehicle trimming industry,23526,Unit,2,3,2,Registered,Current,Manufacturing,Industrial Textile Fabrication,Vehicle Trimming and Upholstery
